experiment,id,age_bin,age_num,minage,trial,condition,agent,correct
child_ex2,180722_10_pref,4,4.68219178082192,3.052054794520548,4,same_speaker,Beaver,0
child_ex2,180722_10_pref,4,4.68219178082192,3.052054794520548,5,different_speaker,Dog,1
child_ex2,180722_10_pref,4,4.68219178082192,3.052054794520548,6,same_speaker,Bunny,1
child_ex2,180722_10_pref,4,4.68219178082192,3.052054794520548,7,same_speaker,Pig,1
child_ex2,180722_10_pref,4,4.68219178082192,3.052054794520548,8,different_speaker,Bear,0
child_ex2,180722_2_pref,4,4.13424657534247,3.052054794520548,1,same_speaker,Sheep,1
child_ex2,180722_2_pref,4,4.13424657534247,3.052054794520548,2,different_speaker,Bear,0
child_ex2,180722_2_pref,4,4.13424657534247,3.052054794520548,3,different_speaker,Bunny,1
child_ex2,180722_2_pref,4,4.13424657534247,3.052054794520548,4,same_speaker,Elephant,1
child_ex2,180722_2_pref,4,4.13424657534247,3.052054794520548,5,different_speaker,Frog,0
child_ex2,180722_2_pref,4,4.13424657534247,3.052054794520548,6,same_speaker,Cat,0
child_ex2,180722_2_pref,4,4.13424657534247,3.052054794520548,7,same_speaker,Pig,1
child_ex2,180722_2_pref,4,4.13424657534247,3.052054794520548,8,different_speaker,Mouse,1
child_ex2,180722_9_pref,4,3.89041095890411,3.052054794520548,1,same_speaker,Sheep,1
child_ex2,180722_9_pref,4,3.89041095890411,3.052054794520548,2,different_speaker,Pig,1
child_ex2,180722_9_pref,4,3.89041095890411,3.052054794520548,3,same_speaker,Tiger,0
child_ex2,180722_9_pref,4,3.89041095890411,3.052054794520548,4,different_speaker,Mouse,1
child_ex2,180722_9_pref,4,3.89041095890411,3.052054794520548,5,same_speaker,Dog,1
child_ex2,180722_9_pref,4,3.89041095890411,3.052054794520548,6,different_speaker,Frog,0
child_ex2,180722_9_pref,4,3.89041095890411,3.052054794520548,7,same_speaker,Beaver,1
child_ex2,180722_9_pref,4,3.89041095890411,3.052054794520548,8,different_speaker,Elephant,1
child_ex2,190718_5_pref,4,4.11780821917808,3.052054794520548,1,different_speaker,Mouse,0
child_ex2,190718_5_pref,4,4.11780821917808,3.052054794520548,2,same_speaker,Sheep,1
child_ex2,190718_5_pref,4,4.11780821917808,3.052054794520548,3,same_speaker,Bear,0
child_ex2,190718_5_pref,4,4.11780821917808,3.052054794520548,4,different_speaker,Elephant,1
child_ex2,190718_5_pref,4,4.11780821917808,3.052054794520548,5,different_speaker,Bunny,1
child_ex2,190718_5_pref,4,4.11780821917808,3.052054794520548,6,same_speaker,Tiger,1
child_ex2,190718_5_pref,4,4.11780821917808,3.052054794520548,7,same_speaker,Dog,1
child_ex2,190718_5_pref,4,4.11780821917808,3.052054794520548,8,different_speaker,Pig,1
child_ex2,190718_7_pref,4,4.00547945205479,3.052054794520548,1,same_speaker,Sheep,1
child_ex2,190718_7_pref,4,4.00547945205479,3.052054794520548,2,different_speaker,Pig,1
child_ex2,190718_7_pref,4,4.00547945205479,3.052054794520548,3,same_speaker,Tiger,1
child_ex2,190718_7_pref,4,4.00547945205479,3.052054794520548,4,different_speaker,Mouse,0
child_ex2,190718_7_pref,4,4.00547945205479,3.052054794520548,5,different_speaker,Bear,0
child_ex2,190718_7_pref,4,4.00547945205479,3.052054794520548,6,same_speaker,Frog,1
child_ex2,190718_7_pref,4,4.00547945205479,3.052054794520548,7,different_speaker,Monkey,0
child_ex2,190718_7_pref,4,4.00547945205479,3.052054794520548,8,same_speaker,Elephant,1
child_ex2,190718_9_pref,4,4.72054794520548,3.052054794520548,1,same_speaker,Sheep,1
child_ex2,190718_9_pref,4,4.72054794520548,3.052054794520548,2,different_speaker,Bunny,0
child_ex2,190718_9_pref,4,4.72054794520548,3.052054794520548,3,same_speaker,Pig,0
child_ex2,190718_9_pref,4,4.72054794520548,3.052054794520548,4,different_speaker,Monkey,1
child_ex2,190718_9_pref,4,4.72054794520548,3.052054794520548,5,same_speaker,Bear,0
child_ex2,190718_9_pref,4,4.72054794520548,3.052054794520548,6,different_speaker,Cat,0
child_ex2,190718_9_pref,4,4.72054794520548,3.052054794520548,7,same_speaker,Elephant,0
child_ex2,190718_9_pref,4,4.72054794520548,3.052054794520548,8,different_speaker,Dog,0
child_ex2,200718_7_pref,4,4.46027397260274,3.052054794520548,1,different_speaker,Elephant,0
child_ex2,200718_7_pref,4,4.46027397260274,3.052054794520548,2,same_speaker,Sheep,1
child_ex2,200718_7_pref,4,4.46027397260274,3.052054794520548,3,different_speaker,Frog,1
child_ex2,200718_7_pref,4,4.46027397260274,3.052054794520548,4,same_speaker,Cat,1
child_ex2,200718_7_pref,4,4.46027397260274,3.052054794520548,5,different_speaker,Pig,1
child_ex2,200718_7_pref,4,4.46027397260274,3.052054794520548,6,same_speaker,Monkey,1
child_ex2,200718_7_pref,4,4.46027397260274,3.052054794520548,7,same_speaker,Bear,1
child_ex2,200718_7_pref,4,4.46027397260274,3.052054794520548,8,different_speaker,Bunny,1
child_ex2,180427_1_pref,4,4.320329,3.052054794520548,1,different_speaker,Elephant,0
child_ex2,180427_1_pref,4,4.320329,3.052054794520548,2,same_speaker,Sheep,1
child_ex2,180427_1_pref,4,4.320329,3.052054794520548,3,different_speaker,Bear,0
child_ex2,180427_1_pref,4,4.320329,3.052054794520548,4,same_speaker,Cat,1
child_ex2,180427_1_pref,4,4.320329,3.052054794520548,5,same_speaker,Pig,1
child_ex2,180427_1_pref,4,4.320329,3.052054794520548,6,different_speaker,Mouse,0
child_ex2,180427_1_pref,4,4.320329,3.052054794520548,7,different_speaker,Dog,0
child_ex2,180427_1_pref,4,4.320329,3.052054794520548,8,same_speaker,Bunny,1
child_ex2,190201_3_pref2,3,3.8383561643835615,3.052054794520548,1,different_speaker,Dog,0
child_ex2,190201_3_pref2,3,3.8383561643835615,3.052054794520548,2,same_speaker,Mouse,1
child_ex2,190201_3_pref2,3,3.8383561643835615,3.052054794520548,3,same_speaker,Cat,1
child_ex2,190201_3_pref2,3,3.8383561643835615,3.052054794520548,4,different_speaker,Monkey,1
child_ex2,190201_3_pref2,3,3.8383561643835615,3.052054794520548,5,same_speaker,Beaver,1
child_ex2,190201_3_pref2,3,3.8383561643835615,3.052054794520548,6,different_speaker,Pig,1
child_ex2,190201_3_pref2,3,3.8383561643835615,3.052054794520548,7,same_speaker,Bunny,1
child_ex2,190201_3_pref2,3,3.8383561643835615,3.052054794520548,8,different_speaker,Elephant,1
child_ex2,190201_4_pref2,4,4.082191780821918,3.052054794520548,1,different_speaker,Monkey,1
child_ex2,190201_4_pref2,4,4.082191780821918,3.052054794520548,2,same_speaker,Beaver,0
