experiment,id,age_bin,age_num,minage,trial,correct
child_ex1,181107_7_inf,4,4.644748858447489,3.003538812785388,5,1
child_ex1,181107_7_inf,4,4.644748858447489,3.003538812785388,6,1
child_ex1,190116_2_inf2,3,3.6410958904109587,3.003538812785388,1,0
child_ex1,190116_2_inf2,3,3.6410958904109587,3.003538812785388,2,1
child_ex1,190116_2_inf2,3,3.6410958904109587,3.003538812785388,3,0
child_ex1,190116_2_inf2,3,3.6410958904109587,3.003538812785388,4,0
child_ex1,190116_2_inf2,3,3.6410958904109587,3.003538812785388,5,0
child_ex1,190116_2_inf2,3,3.6410958904109587,3.003538812785388,6,1
child_ex1,190116_3_inf2,3,3.43013698630137,3.003538812785388,1,1
child_ex1,190116_3_inf2,3,3.43013698630137,3.003538812785388,2,1
child_ex1,190116_3_inf2,3,3.43013698630137,3.003538812785388,3,0
child_ex1,190116_3_inf2,3,3.43013698630137,3.003538812785388,4,1
child_ex1,190116_3_inf2,3,3.43013698630137,3.003538812785388,5,0
child_ex1,190116_3_inf2,3,3.43013698630137,3.003538812785388,6,1
child_ex1,190116_4_inf2,3,3.9095890410958902,3.003538812785388,1,0
child_ex1,190116_4_inf2,3,3.9095890410958902,3.003538812785388,2,1
child_ex1,190116_4_inf2,3,3.9095890410958902,3.003538812785388,3,1
child_ex1,190116_4_inf2,3,3.9095890410958902,3.003538812785388,4,1
child_ex1,190116_4_inf2,3,3.9095890410958902,3.003538812785388,5,1
child_ex1,190116_4_inf2,3,3.9095890410958902,3.003538812785388,6,0
child_ex1,190116_5_inf2,3,3.8438356164383563,3.003538812785388,1,1
child_ex1,190116_5_inf2,3,3.8438356164383563,3.003538812785388,2,0
child_ex1,190116_5_inf2,3,3.8438356164383563,3.003538812785388,3,1
child_ex1,190116_5_inf2,3,3.8438356164383563,3.003538812785388,4,0
child_ex1,190116_5_inf2,3,3.8438356164383563,3.003538812785388,5,1
child_ex1,190116_5_inf2,3,3.8438356164383563,3.003538812785388,6,0
child_ex1,190116_6_inf2,3,3.147945205479452,3.003538812785388,1,0
child_ex1,190116_6_inf2,3,3.147945205479452,3.003538812785388,2,1
child_ex1,190116_6_inf2,3,3.147945205479452,3.003538812785388,3,1
child_ex1,190116_6_inf2,3,3.147945205479452,3.003538812785388,4,0
child_ex1,190116_6_inf2,3,3.147945205479452,3.003538812785388,5,0
child_ex1,190116_6_inf2,3,3.147945205479452,3.003538812785388,6,0
child_ex1,190116_7_inf2,4,4.252054794520548,3.003538812785388,1,1
child_ex1,190116_7_inf2,4,4.252054794520548,3.003538812785388,2,1
child_ex1,190116_7_inf2,4,4.252054794520548,3.003538812785388,3,1
child_ex1,190116_7_inf2,4,4.252054794520548,3.003538812785388,4,1
child_ex1,190116_7_inf2,4,4.252054794520548,3.003538812785388,5,1
child_ex1,190116_7_inf2,4,4.252054794520548,3.003538812785388,6,1
child_ex1,190116_8_inf2,3,3.8958904109589043,3.003538812785388,1,0
child_ex1,190116_8_inf2,3,3.8958904109589043,3.003538812785388,2,1
child_ex1,190116_8_inf2,3,3.8958904109589043,3.003538812785388,3,0
child_ex1,190116_8_inf2,3,3.8958904109589043,3.003538812785388,4,1
child_ex1,190116_8_inf2,3,3.8958904109589043,3.003538812785388,5,1
child_ex1,190116_8_inf2,3,3.8958904109589043,3.003538812785388,6,0
child_ex1,190116_9_inf2,4,4.019178082191781,3.003538812785388,1,0
child_ex1,190116_9_inf2,4,4.019178082191781,3.003538812785388,2,0
child_ex1,190116_9_inf2,4,4.019178082191781,3.003538812785388,3,0
child_ex1,190116_9_inf2,4,4.019178082191781,3.003538812785388,4,1
child_ex1,190116_9_inf2,4,4.019178082191781,3.003538812785388,5,0
child_ex1,190116_9_inf2,4,4.019178082191781,3.003538812785388,6,1
child_ex1,190118_1_inf2,3,3.5972602739726027,3.003538812785388,1,1
child_ex1,190118_1_inf2,3,3.5972602739726027,3.003538812785388,2,0
child_ex1,190118_1_inf2,3,3.5972602739726027,3.003538812785388,3,0
child_ex1,190118_1_inf2,3,3.5972602739726027,3.003538812785388,4,1
child_ex1,190118_1_inf2,3,3.5972602739726027,3.003538812785388,5,1
child_ex1,190118_1_inf2,3,3.5972602739726027,3.003538812785388,6,0
child_ex1,190118_2_inf2,4,4.079452054794521,3.003538812785388,1,0
child_ex1,190118_2_inf2,4,4.079452054794521,3.003538812785388,2,1
child_ex1,190118_2_inf2,4,4.079452054794521,3.003538812785388,3,0
child_ex1,190118_2_inf2,4,4.079452054794521,3.003538812785388,4,1
child_ex1,190118_2_inf2,4,4.079452054794521,3.003538812785388,5,1
child_ex1,190118_2_inf2,4,4.079452054794521,3.003538812785388,6,1
child_ex1,190118_3_inf2,4,4.095890410958904,3.003538812785388,1,1
child_ex1,190118_3_inf2,4,4.095890410958904,3.003538812785388,2,0
child_ex1,190118_3_inf2,4,4.095890410958904,3.003538812785388,3,0
child_ex1,190118_3_inf2,4,4.095890410958904,3.003538812785388,4,1
child_ex1,190118_3_inf2,4,4.095890410958904,3.003538812785388,5,1
child_ex1,190118_3_inf2,4,4.095890410958904,3.003538812785388,6,0
child_ex1,190118_4_inf2,4,4.082191780821918,3.003538812785388,1,0
child_ex1,190118_4_inf2,4,4.082191780821918,3.003538812785388,2,1
child_ex1,190118_4_inf2,4,4.082191780821918,3.003538812785388,3,0
child_ex1,190118_4_inf2,4,4.082191780821918,3.003538812785388,4,0
child_ex1,190118_4_inf2,4,4.082191780821918,3.003538812785388,5,0
child_ex1,190118_4_inf2,4,4.082191780821918,3.003538812785388,6,0
child_ex1,190121_1_inf2,4,4.632876712328767,3.003538812785388,1,1
child_ex1,190121_1_inf2,4,4.632876712328767,3.003538812785388,2,0
child_ex1,190121_1_inf2,4,4.632876712328767,3.003538812785388,3,1
child_ex1,190121_1_inf2,4,4.632876712328767,3.003538812785388,4,0
child_ex1,190121_1_inf2,4,4.632876712328767,3.003538812785388,5,1
child_ex1,190121_1_inf2,4,4.632876712328767,3.003538812785388,6,0
child_ex1,190121_2_inf2,3,3.1424657534246574,3.003538812785388,1,0
child_ex1,190121_2_inf2,3,3.1424657534246574,3.003538812785388,2,1
child_ex1,190121_2_inf2,3,3.1424657534246574,3.003538812785388,3,0
child_ex1,190121_2_inf2,3,3.1424657534246574,3.003538812785388,4,1
child_ex1,190121_2_inf2,3,3.1424657534246574,3.003538812785388,5,1
child_ex1,190121_2_inf2,3,3.1424657534246574,3.003538812785388,6,0
