experiment,id,trial,common_ground_manipulation,speaker,alignment,agent,correct_inf
adult_ex3,ad0f1048820ebfa410b72f8a048e62f0,7,preference,different_speaker,congruent,Elephant,0
adult_ex3,ad0f1048820ebfa410b72f8a048e62f0,8,preference,same_speaker,incongruent,Bunny,0
adult_ex3,ad9ee29043b45beb93bc349f2777b01b,1,preference,same_speaker,incongruent,Mouse,1
adult_ex3,ad9ee29043b45beb93bc349f2777b01b,2,preference,different_speaker,incongruent,Pig,1
adult_ex3,ad9ee29043b45beb93bc349f2777b01b,3,preference,same_speaker,congruent,Elephant,1
adult_ex3,ad9ee29043b45beb93bc349f2777b01b,4,preference,different_speaker,incongruent,Frog,1
adult_ex3,ad9ee29043b45beb93bc349f2777b01b,5,preference,same_speaker,incongruent,Bunny,0
adult_ex3,ad9ee29043b45beb93bc349f2777b01b,6,preference,different_speaker,congruent,Tiger,0
adult_ex3,ad9ee29043b45beb93bc349f2777b01b,7,preference,same_speaker,congruent,Monkey,1
adult_ex3,ad9ee29043b45beb93bc349f2777b01b,8,preference,different_speaker,congruent,Sheep,0
adult_ex3,ae8ef6ed8965449dab3212e371b558b4,1,preference,different_speaker,incongruent,Monkey,1
adult_ex3,ae8ef6ed8965449dab3212e371b558b4,2,preference,same_speaker,congruent,Cat,1
adult_ex3,ae8ef6ed8965449dab3212e371b558b4,3,preference,different_speaker,congruent,Mouse,1
adult_ex3,ae8ef6ed8965449dab3212e371b558b4,4,preference,different_speaker,congruent,Elephant,1
adult_ex3,ae8ef6ed8965449dab3212e371b558b4,5,preference,same_speaker,incongruent,Pig,0
adult_ex3,ae8ef6ed8965449dab3212e371b558b4,6,preference,same_speaker,incongruent,Tiger,0
adult_ex3,ae8ef6ed8965449dab3212e371b558b4,7,preference,different_speaker,incongruent,Beaver,0
adult_ex3,ae8ef6ed8965449dab3212e371b558b4,8,preference,same_speaker,congruent,Bear,0
adult_ex3,b4d34d461726de0aea5c374277b118fb,1,preference,same_speaker,incongruent,Monkey,0
adult_ex3,b4d34d461726de0aea5c374277b118fb,2,preference,same_speaker,incongruent,Frog,0
adult_ex3,b4d34d461726de0aea5c374277b118fb,3,preference,different_speaker,incongruent,Tiger,0
adult_ex3,b4d34d461726de0aea5c374277b118fb,4,preference,different_speaker,incongruent,Cat,0
adult_ex3,b4d34d461726de0aea5c374277b118fb,5,preference,same_speaker,congruent,Sheep,1
adult_ex3,b4d34d461726de0aea5c374277b118fb,6,preference,different_speaker,congruent,Elephant,0
adult_ex3,b4d34d461726de0aea5c374277b118fb,7,preference,same_speaker,congruent,Pig,1
adult_ex3,b4d34d461726de0aea5c374277b118fb,8,preference,different_speaker,congruent,Bear,1
adult_ex3,b697cea14f9e8cacc39ba3fe15d997f2,1,preference,different_speaker,congruent,Frog,1
adult_ex3,b697cea14f9e8cacc39ba3fe15d997f2,2,preference,same_speaker,incongruent,Dog,0
adult_ex3,b697cea14f9e8cacc39ba3fe15d997f2,3,preference,same_speaker,congruent,Tiger,1
adult_ex3,b697cea14f9e8cacc39ba3fe15d997f2,4,preference,different_speaker,incongruent,Elephant,0
adult_ex3,b697cea14f9e8cacc39ba3fe15d997f2,5,preference,same_speaker,incongruent,Sheep,0
adult_ex3,b697cea14f9e8cacc39ba3fe15d997f2,6,preference,different_speaker,congruent,Mouse,0
adult_ex3,b697cea14f9e8cacc39ba3fe15d997f2,7,preference,different_speaker,incongruent,Cat,0
adult_ex3,b697cea14f9e8cacc39ba3fe15d997f2,8,preference,same_speaker,congruent,Pig,1
adult_ex3,b9ff47ab98f60f7a5cadb7768a959cd4,1,preference,same_speaker,congruent,Sheep,1
adult_ex3,b9ff47ab98f60f7a5cadb7768a959cd4,2,preference,same_speaker,incongruent,Elephant,0
adult_ex3,b9ff47ab98f60f7a5cadb7768a959cd4,3,preference,different_speaker,congruent,Frog,1
adult_ex3,b9ff47ab98f60f7a5cadb7768a959cd4,4,preference,different_speaker,incongruent,Mouse,1
adult_ex3,b9ff47ab98f60f7a5cadb7768a959cd4,5,preference,same_speaker,incongruent,Bear,0
adult_ex3,b9ff47ab98f60f7a5cadb7768a959cd4,6,preference,different_speaker,congruent,Tiger,0
adult_ex3,b9ff47ab98f60f7a5cadb7768a959cd4,7,preference,different_speaker,incongruent,Beaver,1
adult_ex3,b9ff47ab98f60f7a5cadb7768a959cd4,8,preference,same_speaker,congruent,Bunny,0
adult_ex3,bce621c2c6a4f8bc389a4479fb5a5d74,1,preference,same_speaker,incongruent,Dog,0
adult_ex3,bce621c2c6a4f8bc389a4479fb5a5d74,2,preference,different_speaker,incongruent,Mouse,1
adult_ex3,bce621c2c6a4f8bc389a4479fb5a5d74,3,preference,different_speaker,congruent,Sheep,0
adult_ex3,bce621c2c6a4f8bc389a4479fb5a5d74,4,preference,different_speaker,congruent,Elephant,1
adult_ex3,bce621c2c6a4f8bc389a4479fb5a5d74,5,preference,different_speaker,incongruent,Cat,0
adult_ex3,bce621c2c6a4f8bc389a4479fb5a5d74,6,preference,same_speaker,incongruent,Beaver,0
adult_ex3,bce621c2c6a4f8bc389a4479fb5a5d74,7,preference,same_speaker,congruent,Pig,1
adult_ex3,bce621c2c6a4f8bc389a4479fb5a5d74,8,preference,same_speaker,congruent,Bunny,1
adult_ex3,bf25b6dc81a4a92da9c92349834c0d34,1,preference,same_speaker,incongruent,Bear,0
adult_ex3,bf25b6dc81a4a92da9c92349834c0d34,2,preference,different_speaker,congruent,Sheep,0
adult_ex3,bf25b6dc81a4a92da9c92349834c0d34,3,preference,different_speaker,congruent,Monkey,1
adult_ex3,bf25b6dc81a4a92da9c92349834c0d34,4,preference,same_speaker,incongruent,Bunny,0
adult_ex3,bf25b6dc81a4a92da9c92349834c0d34,5,preference,same_speaker,congruent,Dog,1
adult_ex3,bf25b6dc81a4a92da9c92349834c0d34,6,preference,same_speaker,congruent,Beaver,1
adult_ex3,bf25b6dc81a4a92da9c92349834c0d34,7,preference,different_speaker,incongruent,Elephant,1
adult_ex3,bf25b6dc81a4a92da9c92349834c0d34,8,preference,different_speaker,incongruent,Tiger,0
adult_ex3,c62118dcaaeafd529586927a4b1a037b,1,preference,same_speaker,congruent,Tiger,1
adult_ex3,c62118dcaaeafd529586927a4b1a037b,2,preference,different_speaker,incongruent,Frog,1
adult_ex3,c62118dcaaeafd529586927a4b1a037b,3,preference,same_speaker,incongruent,Mouse,0
adult_ex3,c62118dcaaeafd529586927a4b1a037b,4,preference,different_speaker,congruent,Sheep,1
adult_ex3,c62118dcaaeafd529586927a4b1a037b,5,preference,different_speaker,congruent,Cat,1
adult_ex3,c62118dcaaeafd529586927a4b1a037b,6,preference,same_speaker,congruent,Bunny,1
adult_ex3,c62118dcaaeafd529586927a4b1a037b,7,preference,different_speaker,incongruent,Elephant,1
adult_ex3,c62118dcaaeafd529586927a4b1a037b,8,preference,same_speaker,incongruent,Pig,0
adult_ex3,c7363b7bd3d05fa145b68d09093819c1,1,preference,different_speaker,congruent,Beaver,1
adult_ex3,c7363b7bd3d05fa145b68d09093819c1,2,preference,same_speaker,incongruent,Pig,0
adult_ex3,c7363b7bd3d05fa145b68d09093819c1,3,preference,different_speaker,incongruent,Frog,1
adult_ex3,c7363b7bd3d05fa145b68d09093819c1,4,preference,same_speaker,congruent,Cat,1
adult_ex3,c7363b7bd3d05fa145b68d09093819c1,5,preference,different_speaker,congruent,Bear,0
adult_ex3,c7363b7bd3d05fa145b68d09093819c1,6,preference,same_speaker,congruent,Monkey,1
adult_ex3,c7363b7bd3d05fa145b68d09093819c1,7,preference,different_speaker,incongruent,Bunny,0
adult_ex3,c7363b7bd3d05fa145b68d09093819c1,8,preference,same_speaker,incongruent,Mouse,0
adult_ex3,c8d1b585116ae1959cd8d1f87ff09db4,1,preference,same_speaker,congruent,Elephant,1
adult_ex3,c8d1b585116ae1959cd8d1f87ff09db4,2,preference,different_speaker,congruent,Beaver,1
adult_ex3,c8d1b585116ae1959cd8d1f87ff09db4,3,preference,same_speaker,congruent,Frog,1
adult_ex3,c8d1b585116ae1959cd8d1f87ff09db4,4,preference,same_speaker,incongruent,Monkey,1
adult_ex3,c8d1b585116ae1959cd8d1f87ff09db4,5,preference,different_speaker,incongruent,Tiger,0
adult_ex3,c8d1b585116ae1959cd8d1f87ff09db4,6,preference,same_speaker,incongruent,Mouse,0
adult_ex3,c8d1b585116ae1959cd8d1f87ff09db4,7,preference,different_speaker,congruent,Sheep,1
adult_ex3,c8d1b585116ae1959cd8d1f87ff09db4,8,preference,different_speaker,incongruent,Cat,1
adult_ex3,cdba85cdaa14d95e362f4c46248b8210,1,preference,same_speaker,congruent,Dog,1
adult_ex3,cdba85cdaa14d95e362f4c46248b8210,2,preference,different_speaker,congruent,Beaver,1
adult_ex3,cdba85cdaa14d95e362f4c46248b8210,3,preference,different_speaker,incongruent,Cat,0
adult_ex3,cdba85cdaa14d95e362f4c46248b8210,4,preference,same_speaker,congruent,Monkey,1
adult_ex3,cdba85cdaa14d95e362f4c46248b8210,5,preference,same_speaker,incongruent,Bear,0
adult_ex3,cdba85cdaa14d95e362f4c46248b8210,6,preference,different_speaker,incongruent,Sheep,0
adult_ex3,cdba85cdaa14d95e362f4c46248b8210,7,preference,same_speaker,incongruent,Elephant,0
adult_ex3,cdba85cdaa14d95e362f4c46248b8210,8,preference,different_speaker,congruent,Pig,1
adult_ex3,d67e5b4ff1768476188253ef70da3e99,1,preference,same_speaker,congruent,Sheep,1
adult_ex3,d67e5b4ff1768476188253ef70da3e99,2,preference,same_speaker,congruent,Beaver,1
adult_ex3,d67e5b4ff1768476188253ef70da3e99,3,preference,same_speaker,incongruent,Dog,0
adult_ex3,d67e5b4ff1768476188253ef70da3e99,4,preference,different_speaker,incongruent,Frog,0
adult_ex3,d67e5b4ff1768476188253ef70da3e99,5,preference,same_speaker,incongruent,Bunny,0
adult_ex3,d67e5b4ff1768476188253ef70da3e99,6,preference,different_speaker,incongruent,Pig,1
adult_ex3,d67e5b4ff1768476188253ef70da3e99,7,preference,different_speaker,congruent,Mouse,0
adult_ex3,d67e5b4ff1768476188253ef70da3e99,8,preference,different_speaker,congruent,Elephant,1
adult_ex3,d7d790b25acbc3e38c65045e0bb16305,1,preference,same_speaker,congruent,Mouse,1
adult_ex3,d7d790b25acbc3e38c65045e0bb16305,2,preference,same_speaker,incongruent,Sheep,0
adult_ex3,d7d790b25acbc3e38c65045e0bb16305,3,preference,different_speaker,congruent,Cat,1
adult_ex3,d7d790b25acbc3e38c65045e0bb16305,4,preference,different_speaker,congruent,Monkey,1
adult_ex3,d7d790b25acbc3e38c65045e0bb16305,5,preference,different_speaker,incongruent,Tiger,0
adult_ex3,d7d790b25acbc3e38c65045e0bb16305,6,preference,same_speaker,congruent,Pig,1
adult_ex3,d7d790b25acbc3e38c65045e0bb16305,7,preference,same_speaker,incongruent,Beaver,0
adult_ex3,d7d790b25acbc3e38c65045e0bb16305,8,preference,different_speaker,incongruent,Frog,0
adult_ex3,db8046e29d3bdf316b08f9f20a10bc76,1,preference,different_speaker,congruent,Elephant,0
adult_ex3,db8046e29d3bdf316b08f9f20a10bc76,2,preference,different_speaker,incongruent,Monkey,1
adult_ex3,db8046e29d3bdf316b08f9f20a10bc76,3,preference,same_speaker,congruent,Pig,1
adult_ex3,db8046e29d3bdf316b08f9f20a10bc76,4,preference,same_speaker,incongruent,Bunny,0
adult_ex3,db8046e29d3bdf316b08f9f20a10bc76,5,preference,different_speaker,incongruent,Cat,0
adult_ex3,db8046e29d3bdf316b08f9f20a10bc76,6,preference,same_speaker,congruent,Beaver,0
adult_ex3,db8046e29d3bdf316b08f9f20a10bc76,7,preference,same_speaker,incongruent,Tiger,0
adult_ex3,db8046e29d3bdf316b08f9f20a10bc76,8,preference,different_speaker,congruent,Frog,0
adult_ex3,de0ef894f52cd21b838f430f71c2c4cb,1,preference,different_speaker,congruent,Bear,1
adult_ex3,de0ef894f52cd21b838f430f71c2c4cb,2,preference,same_speaker,incongruent,Frog,1
adult_ex3,de0ef894f52cd21b838f430f71c2c4cb,3,preference,same_speaker,incongruent,Sheep,1
adult_ex3,de0ef894f52cd21b838f430f71c2c4cb,4,preference,different_speaker,congruent,Monkey,0
adult_ex3,de0ef894f52cd21b838f430f71c2c4cb,5,preference,different_speaker,incongruent,Pig,1
adult_ex3,de0ef894f52cd21b838f430f71c2c4cb,6,preference,same_speaker,congruent,Tiger,0
adult_ex3,de0ef894f52cd21b838f430f71c2c4cb,7,preference,same_speaker,congruent,Bunny,1
adult_ex3,de0ef894f52cd21b838f430f71c2c4cb,8,preference,different_speaker,incongruent,Elephant,1
adult_ex3,e2e24ccad69ecadc52be7758beffc835,1,preference,different_speaker,congruent,Tiger,0
adult_ex3,e2e24ccad69ecadc52be7758beffc835,2,preference,same_speaker,incongruent,Dog,1
adult_ex3,e2e24ccad69ecadc52be7758beffc835,3,preference,same_speaker,congruent,Pig,1
adult_ex3,e2e24ccad69ecadc52be7758beffc835,4,preference,different_speaker,congruent,Elephant,1
adult_ex3,e2e24ccad69ecadc52be7758beffc835,5,preference,same_speaker,incongruent,Beaver,0
adult_ex3,e2e24ccad69ecadc52be7758beffc835,6,preference,same_speaker,congruent,Frog,1
adult_ex3,e2e24ccad69ecadc52be7758beffc835,7,preference,different_speaker,incongruent,Sheep,0
adult_ex3,e2e24ccad69ecadc52be7758beffc835,8,preference,different_speaker,incongruent,Cat,0
adult_ex3,e5acf6adde7bfa40a24937a1efcff3ce,1,preference,different_speaker,congruent,Cat,1
adult_ex3,e5acf6adde7bfa40a24937a1efcff3ce,2,preference,different_speaker,incongruent,Sheep,0
adult_ex3,e5acf6adde7bfa40a24937a1efcff3ce,3,preference,different_speaker,incongruent,Dog,1
adult_ex3,e5acf6adde7bfa40a24937a1efcff3ce,4,preference,same_speaker,congruent,Monkey,0
adult_ex3,e5acf6adde7bfa40a24937a1efcff3ce,5,preference,same_speaker,incongruent,Bunny,1
adult_ex3,e5acf6adde7bfa40a24937a1efcff3ce,6,preference,same_speaker,incongruent,Pig,0
adult_ex3,e5acf6adde7bfa40a24937a1efcff3ce,7,preference,different_speaker,congruent,Tiger,0
adult_ex3,e5acf6adde7bfa40a24937a1efcff3ce,8,preference,same_speaker,congruent,Frog,0
adult_ex3,e5b25e53bc00e222c143138c36f7cb9a,1,preference,same_speaker,congruent,Mouse,1
adult_ex3,e5b25e53bc00e222c143138c36f7cb9a,2,preference,same_speaker,incongruent,Frog,0
adult_ex3,e5b25e53bc00e222c143138c36f7cb9a,3,preference,different_speaker,incongruent,Pig,1
adult_ex3,e5b25e53bc00e222c143138c36f7cb9a,4,preference,different_speaker,congruent,Beaver,0
adult_ex3,e5b25e53bc00e222c143138c36f7cb9a,5,preference,different_speaker,congruent,Bear,0
adult_ex3,e5b25e53bc00e222c143138c36f7cb9a,6,preference,same_speaker,congruent,Tiger,1
adult_ex3,e5b25e53bc00e222c143138c36f7cb9a,7,preference,same_speaker,incongruent,Elephant,0
adult_ex3,e5b25e53bc00e222c143138c36f7cb9a,8,preference,different_speaker,incongruent,Bunny,0
adult_ex3,ee743ab6f0837e32c91ef9ac7147d93e,1,preference,different_speaker,incongruent,Sheep,1
adult_ex3,ee743ab6f0837e32c91ef9ac7147d93e,2,preference,different_speaker,congruent,Bear,0
adult_ex3,ee743ab6f0837e32c91ef9ac7147d93e,3,preference,same_speaker,congruent,Mouse,1
adult_ex3,ee743ab6f0837e32c91ef9ac7147d93e,4,preference,same_speaker,incongruent,Bunny,0
adult_ex3,ee743ab6f0837e32c91ef9ac7147d93e,5,preference,same_speaker,congruent,Monkey,1
adult_ex3,ee743ab6f0837e32c91ef9ac7147d93e,6,preference,same_speaker,incongruent,Pig,0
adult_ex3,ee743ab6f0837e32c91ef9ac7147d93e,7,preference,different_speaker,incongruent,Dog,0
adult_ex3,ee743ab6f0837e32c91ef9ac7147d93e,8,preference,different_speaker,congruent,Cat,0
adult_ex3,f236df8626c489e44356555d18ad099b,1,preference,same_speaker,congruent,Beaver,1
adult_ex3,f236df8626c489e44356555d18ad099b,2,preference,different_speaker,incongruent,Bunny,1
adult_ex3,f236df8626c489e44356555d18ad099b,3,preference,same_speaker,incongruent,Sheep,0
adult_ex3,f236df8626c489e44356555d18ad099b,4,preference,same_speaker,incongruent,Tiger,0
adult_ex3,f236df8626c489e44356555d18ad099b,5,preference,different_speaker,incongruent,Monkey,1
adult_ex3,f236df8626c489e44356555d18ad099b,6,preference,different_speaker,congruent,Elephant,0
adult_ex3,f236df8626c489e44356555d18ad099b,7,preference,same_speaker,congruent,Bear,1
adult_ex3,f236df8626c489e44356555d18ad099b,8,preference,different_speaker,congruent,Pig,1
adult_ex3,f85cb75dbf3c777d2a8331f36321f8ee,1,preference,same_speaker,incongruent,Frog,0
adult_ex3,f85cb75dbf3c777d2a8331f36321f8ee,2,preference,same_speaker,congruent,Pig,1
adult_ex3,f85cb75dbf3c777d2a8331f36321f8ee,3,preference,different_speaker,congruent,Bear,1
adult_ex3,f85cb75dbf3c777d2a8331f36321f8ee,4,preference,different_speaker,incongruent,Sheep,0
adult_ex3,f85cb75dbf3c777d2a8331f36321f8ee,5,preference,different_speaker,congruent,Cat,1
adult_ex3,f85cb75dbf3c777d2a8331f36321f8ee,6,preference,different_speaker,incongruent,Beaver,0
adult_ex3,f85cb75dbf3c777d2a8331f36321f8ee,7,preference,same_speaker,incongruent,Tiger,0
adult_ex3,f85cb75dbf3c777d2a8331f36321f8ee,8,preference,same_speaker,congruent,Dog,1
adult_ex3,fde3cdc61f9f48086423e46772ee3712,1,preference,different_speaker,congruent,Pig,1
adult_ex3,fde3cdc61f9f48086423e46772ee3712,2,preference,same_speaker,congruent,Dog,1
adult_ex3,fde3cdc61f9f48086423e46772ee3712,3,preference,same_speaker,congruent,Frog,1
adult_ex3,fde3cdc61f9f48086423e46772ee3712,4,preference,different_speaker,congruent,Bear,0
adult_ex3,fde3cdc61f9f48086423e46772ee3712,5,preference,same_speaker,incongruent,Sheep,0
adult_ex3,fde3cdc61f9f48086423e46772ee3712,6,preference,same_speaker,incongruent,Cat,0
adult_ex3,fde3cdc61f9f48086423e46772ee3712,7,preference,different_speaker,incongruent,Bunny,0
adult_ex3,fde3cdc61f9f48086423e46772ee3712,8,preference,different_speaker,incongruent,Elephant,0
